Var1	Var2	Corr	Pvalue
SUR1.T2D	SUR2.5	-0.0453316069730052	0.20804595342085
SUR1.HBP	SUR2.5	-0.0331599587915116	0.357205238779726
SUR1.Hlip	SUR2.5	-0.0320755171398863	0.37315578593579
SUR1.T2D.HBP.Hlip	SUR2.5	-0.0451655522333444	0.209718330362353
SUR1.T2D.Hlip	SUR2.5	-0.0508937005673877	0.157474199015022
SUR1.PAD	SUR2.5	0.0154263841839068	0.668484204835239
SUR1.Tuber	SUR2.5	0.00810763290940334	0.821936924735287
SUR1.stroke	SUR2.5	-0.000996854212723418	0.977924895524492
SUR2.1	SUR2.5	0.0371470629578927	0.302629771601957
SUR2.2	SUR2.5	0.097941992829831	0.00646043677309298
SUR2.3	SUR2.5	0.238807560071596	1.84725710892395e-11
SUR2.4	SUR2.5	0.250785540440777	1.65485532540092e-12
SUR2.5	SUR2.5	1	0
SUR2.6	SUR2.5	0.123797492768646	0.000570732833591992
SUR2.7	SUR2.5	0.0497268482683521	0.172557792036827
SUR3.2	SUR2.5	0.0329797222931649	0.361703378923758
SUR3.3	SUR2.5	0.000240352562365522	0.994746350654191
SUR3.4	SUR2.5	0.0783095727645249	0.0296882616498765
SUR4.1	SUR2.5	0.0390356285558214	0.279007369732512
SUR4.3	SUR2.5	0.0949172596883046	0.00870380054598597
SUR5.1	SUR2.5	-0.00934064943800078	0.79554727101017
SUR5.2	SUR2.5	0.0660869630576406	0.0671791006424045
SUR5.3	SUR2.5	0.0649335097846811	0.0715488558628854
SUR5.4	SUR2.5	0.00395676954306765	0.912542626001255
SUR5.5_GY	SUR2.5	-0.0572629159515723	0.111653943378945
SUR5.6_GY	SUR2.5	-0.0936115115369422	0.0092094915992367
indentometer	SUR2.6	0.0473642935501266	0.188065216128203
corneometer	SUR2.6	-0.100297347760193	0.00522388759917024
tewameter	SUR2.6	-0.0137015513026827	0.703507004797315
melanin	SUR2.6	0.0794820544079239	0.0270230975720884
erythema	SUR2.6	0.0398435916847881	0.268237321950525
Age	SUR2.6	0.0942922399670791	0.00866740624341366
MARKVU.PGA.AGE	SUR2.6	0.0186123021714066	0.609147934394818
height	SUR2.6	0.0371342335968289	0.310459975268552
weight	SUR2.6	0.041749704223498	0.252522938379741
BMI	SUR2.6	0.0593154327140169	0.105492192529695
SUR1_GY	SUR2.6	-0.0796243152181969	0.0268481693664336
SUR1.T2D	SUR2.6	-0.0504328106984549	0.161274001056934
SUR1.HBP	SUR2.6	-0.0319060949125487	0.375686910783329
SUR1.Hlip	SUR2.6	-0.0230769512625296	0.521748372075365
SUR1.T2D.HBP.Hlip	SUR2.6	-0.0809284509224523	0.0244429617522324
SUR1.T2D.Hlip	SUR2.6	-0.0381481535266828	0.289464246651942
SUR1.PAD	SUR2.6	-0.0101586944465874	0.77795029991545
SUR1.Tuber	SUR2.6	-0.00969395014014772	0.787860523468042
SUR1.stroke	SUR2.6	-0.0199230387540437	0.580211159475892
SUR2.1	SUR2.6	0.0894571008078876	0.0129001198673703
SUR2.2	SUR2.6	0.140509064185675	8.9601586660527e-05
SUR2.3	SUR2.6	0.291021199643541	1.55560041111809e-16
SUR2.4	SUR2.6	0.0878604459502707	0.0146720803777186
SUR2.5	SUR2.6	0.123797492768646	0.000570732833591992
SUR2.6	SUR2.6	1	0
SUR2.7	SUR2.6	0.0252277256287125	0.489131759168745
SUR3.2	SUR2.6	0.14357997644721	6.59000905905228e-05
SUR3.3	SUR2.6	0.0663995722888265	0.0686002550147977
SUR3.4	SUR2.6	0.116507071568111	0.00118302928234318
SUR4.1	SUR2.6	-0.0121242083635138	0.736947100396695
SUR4.3	SUR2.6	0.0832831194475372	0.0214079975818649
SUR5.1	SUR2.6	0.0430174191556929	0.232536608662024
SUR5.2	SUR2.6	0.0567061295449432	0.116132591575473
SUR5.3	SUR2.6	0.128762716392758	0.000340794252635173
SUR5.4	SUR2.6	0.0188197469530627	0.601362177124504
SUR5.5_GY	SUR2.6	-0.00395764610338161	0.912523328845926
SUR5.6_GY	SUR2.6	-0.0704745129790085	0.0501527118887063
indentometer	SUR2.7	0.0214117402993781	0.555608455383594
corneometer	SUR2.7	-0.0394375904897097	0.277544366982744
tewameter	SUR2.7	0.0181164028853314	0.618023421272665
melanin	SUR2.7	-0.0243402625269885	0.502851723731612
erythema	SUR2.7	-0.0545254195234138	0.133147419853881
Age	SUR2.7	0.0630564757408759	0.0823492595951181
MARKVU.PGA.AGE	SUR2.7	0.0359312119360349	0.327707994121472
height	SUR2.7	0.0205744976081989	0.577334503042665
weight	SUR2.7	0.0424129994898015	0.249186955668998
BMI	SUR2.7	0.0463405305402821	0.209837731429512
SUR1_GY	SUR2.7	0.00212759058457623	0.953366457101278
SUR1.T2D	SUR2.7	0.00266289237705631	0.941652252576341
SUR1.HBP	SUR2.7	-0.0392721272395052	0.280202498035702
SUR1.Hlip	SUR2.7	0.0106452223370935	0.769822762166848
SUR1.T2D.HBP.Hlip	SUR2.7	-0.000131917663537452	0.997106927319006
SUR1.T2D.Hlip	SUR2.7	0.0100815600736985	0.781693751026813
SUR1.PAD	SUR2.7	0.00861788352161657	0.812750913529062
SUR1.Tuber	SUR2.7	-0.0307363424436684	0.398094128088957
SUR1.stroke	SUR2.7	-0.0225087852890345	0.536072472113539
SUR2.1	SUR2.7	0.0446984431459546	0.218687635621115
SUR2.2	SUR2.7	0.0311870090099503	0.391209478484591
SUR2.3	SUR2.7	0.119925664498037	0.000968580701701893
SUR2.4	SUR2.7	0.0902231637172731	0.0133202928810635
SUR2.5	SUR2.7	0.0497268482683521	0.172557792036827
SUR2.6	SUR2.7	0.0252277256287125	0.489131759168745
SUR2.7	SUR2.7	1	0
SUR3.2	SUR2.7	-0.0861505970969985	0.0181306358397589
SUR3.3	SUR2.7	-0.0201494904568192	0.584458973939937
SUR3.4	SUR2.7	0.0775132553061054	0.0327462892353991
SUR4.1	SUR2.7	0.101912141185702	0.00497714126042679
SUR4.3	SUR2.7	0.112542974881136	0.00202332387668459
SUR5.1	SUR2.7	0.0143789551600247	0.692661629267326
SUR5.2	SUR2.7	0.0287832361272825	0.429374573491343
SUR5.3	SUR2.7	0.0597742547969403	0.100308721844053
SUR5.4	SUR2.7	0.100896944177491	0.00536821175503109
SUR5.5_GY	SUR2.7	-0.0492078762969481	0.175367967036024
SUR5.6_GY	SUR2.7	-0.0185870690003427	0.608923348907143
indentometer	SUR3.2	-0.0300626162174437	0.40390731723841
corneometer	SUR3.2	-0.0397795942886057	0.269317935707474
tewameter	SUR3.2	-0.00854704035243179	0.812461224576159
melanin	SUR3.2	0.0526556565393839	0.143570183479132
erythema	SUR3.2	0.00442221599334925	0.902303515399401
Age	SUR3.2	-0.0890961251858752	0.0132102742538423
MARKVU.PGA.AGE	SUR3.2	-0.0111962575813303	0.758579700243545
height	SUR3.2	-0.0307957168505888	0.401274535160613
weight	SUR3.2	0.0715706255665695	0.0500792863187787
BMI	SUR3.2	0.0905692445290577	0.0135241686424832
SUR1_GY	SUR3.2	0.00786252771919564	0.827454769665087
SUR1.T2D	SUR3.2	-0.0162673739975405	0.651995813976706
SUR1.HBP	SUR3.2	0.0483355386254455	0.180006972335392
SUR1.Hlip	SUR3.2	0.0489110137052149	0.174871738902439
SUR1.T2D.HBP.Hlip	SUR3.2	-0.00592860692416821	0.869453016771931
SUR1.T2D.Hlip	SUR3.2	0.00885928045928817	0.805991629775544
SUR1.PAD	SUR3.2	0.0401390272911933	0.265632787252483
SUR1.Tuber	SUR3.2	0.0690382467351474	0.0553455501050409
SUR1.stroke	SUR3.2	0.0388000692013156	0.281920848837154
SUR2.1	SUR3.2	-0.00307443511164323	0.932079188082391
SUR2.2	SUR3.2	0.0554072020973363	0.12449672759166
SUR2.3	SUR3.2	0.114538514621235	0.00148598791788392
SUR2.4	SUR3.2	0.0880509084460033	0.014780405801797
SUR2.5	SUR3.2	0.0329797222931649	0.361703378923758
SUR2.6	SUR3.2	0.14357997644721	6.59000905905228e-05
SUR2.7	SUR3.2	-0.0861505970969985	0.0181306358397589
SUR3.2	SUR3.2	1	0
SUR3.3	SUR3.2	0.507820443094299	1.3161549384257e-50
SUR3.4	SUR3.2	0.19896803754819	2.52471416187484e-08
SUR4.1	SUR3.2	0.00652357249909448	0.856579802636238
SUR4.3	SUR3.2	0.035746033906963	0.324089187991259
SUR5.1	SUR3.2	0.0777761632863132	0.0308214954094125
SUR5.2	SUR3.2	-0.0233699138393578	0.51811296905813
SUR5.3	SUR3.2	0.095789920927217	0.00773723840416397
SUR5.4	SUR3.2	-0.0658683193704343	0.0671971327199973
SUR5.5_GY	SUR3.2	0.0545183728332171	0.129913994023677
SUR5.6_GY	SUR3.2	-0.0488302016100371	0.175025299205129
indentometer	SUR3.3	-0.032126847477233	0.377085974147854
corneometer	SUR3.3	-0.0380087155526097	0.295977208118063
tewameter	SUR3.3	-0.0415683776494445	0.253014671506605
melanin	SUR3.3	-0.0797674514408719	0.0280907074415111
erythema	SUR3.3	-0.039269226950584	0.280238045046834
Age	SUR3.3	-0.119529980825398	0.000976286913868593
MARKVU.PGA.AGE	SUR3.3	-0.0486011397971245	0.186323218002161
height	SUR3.3	-0.0356492757679917	0.335463847454052
weight	SUR3.3	0.0141474562778127	0.701394446343157
BMI	SUR3.3	0.0171653530809164	0.643348855138414
SUR1_GY	SUR3.3	0.0451200390265087	0.21497676759023
SUR1.T2D	SUR3.3	6.12029083705532e-05	0.998658651625107
SUR1.HBP	SUR3.3	0.0588993985376511	0.105390382066388
SUR1.Hlip	SUR3.3	0.0582408051293876	0.109348710074873
SUR1.T2D.HBP.Hlip	SUR3.3	0.0520896333350293	0.1522071318574
SUR1.T2D.Hlip	SUR3.3	0.0291831321026209	0.422681444875632
SUR1.PAD	SUR3.3	-0.0172155120940277	0.636274823391413
SUR1.Tuber	SUR3.3	0.0530751810398009	0.144590901854064
SUR1.stroke	SUR3.3	0.0282757109628834	0.437254790334966
SUR2.1	SUR3.3	-0.00601423407732619	0.868785403160035
SUR2.2	SUR3.3	0.0243921766776696	0.503355574960411
SUR2.3	SUR3.3	0.052044733097147	0.153379343025737
SUR2.4	SUR3.3	-0.0105333805758129	0.772761313458866
SUR2.5	SUR3.3	0.000240352562365522	0.994746350654191
SUR2.6	SUR3.3	0.0663995722888265	0.0686002550147977
SUR2.7	SUR3.3	-0.0201494904568192	0.584458973939937
SUR3.2	SUR3.3	0.507820443094299	1.3161549384257e-50
SUR3.3	SUR3.3	1	0
SUR3.4	SUR3.3	0.111385273222978	0.00216168400429715
SUR4.1	SUR3.3	0.00477934110294247	0.895691158617505
SUR4.3	SUR3.3	0.0112158304597137	0.759418132585142
SUR5.1	SUR3.3	0.105838576651047	0.00355251409253343
SUR5.2	SUR3.3	0.0198080160567157	0.586839562245671
SUR5.3	SUR3.3	0.0407829537246336	0.262732378345219
SUR5.4	SUR3.3	-0.00603038250360163	0.868349925229826
SUR5.5_GY	SUR3.3	0.0673435318799158	0.0638633182563147
SUR5.6_GY	SUR3.3	-0.0964001107660324	0.00791026468510522
indentometer	SUR3.4	0.0416270305934592	0.245856867118224
corneometer	SUR3.4	-0.0249093918774989	0.487540071260916
tewameter	SUR3.4	-0.0116371187936052	0.745719964165377
melanin	SUR3.4	-0.00851144742175159	0.81251545770487
erythema	SUR3.4	-0.0434272781853639	0.226008490844344
Age	SUR3.4	-0.158564311442343	8.72096521322519e-06
MARKVU.PGA.AGE	SUR3.4	0.064453231582829	0.0753845266743556
height	SUR3.4	-0.037068201232999	0.310350134849364
weight	SUR3.4	0.113316632078388	0.00180487149042002
BMI	SUR3.4	0.132906448371028	0.000264821205421262
SUR1_GY	SUR3.4	0.0770806977714357	0.0316867026879794
SUR1.T2D	SUR3.4	0.0237679036635607	0.508259351235495
SUR1.HBP	SUR3.4	-0.0215698857331755	0.548268751116124
SUR1.Hlip	SUR3.4	0.0323576438315351	0.367724438466778
SUR1.T2D.HBP.Hlip	SUR3.4	0.050357523178499	0.160816202217784
SUR1.T2D.Hlip	SUR3.4	0.0589782477782432	0.100427308438882
SUR1.PAD	SUR3.4	0.0459274615623109	0.200957314093571
SUR1.Tuber	SUR3.4	0.0203927612522455	0.570315866195139
SUR1.stroke	SUR3.4	0.0191888493058997	0.5932918337554
SUR2.1	SUR3.4	0.0406516823237275	0.25771945144641
SUR2.2	SUR3.4	0.0869243917368959	0.0154304299336488
SUR2.3	SUR3.4	0.106948407345893	0.00292729126481585
SUR2.4	SUR3.4	0.0529590784529168	0.142050510365087
SUR2.5	SUR3.4	0.0783095727645249	0.0296882616498765
SUR2.6	SUR3.4	0.116507071568111	0.00118302928234318
SUR2.7	SUR3.4	0.0775132553061054	0.0327462892353991
SUR3.2	SUR3.4	0.19896803754819	2.52471416187484e-08
SUR3.3	SUR3.4	0.111385273222978	0.00216168400429715
SUR3.4	SUR3.4	1	0
SUR4.1	SUR3.4	0.0699490494873844	0.0514388770898796
SUR4.3	SUR3.4	0.0539142102548134	0.135243251437949
SUR5.1	SUR3.4	0.0553941766733815	0.122880292113092
SUR5.2	SUR3.4	0.0901007611156645	0.0120951561163519
SUR5.3	SUR3.4	0.0738433431805081	0.0398596924903597
SUR5.4	SUR3.4	0.0203653608783594	0.570337192980021
SUR5.5_GY	SUR3.4	0.0578029828020808	0.106946353940192
SUR5.6_GY	SUR3.4	-0.0181224101311846	0.613533502235928
indentometer	SUR4.1	-0.0532467839946283	0.137846402581174
corneometer	SUR4.1	0.0492359206341879	0.170080752963246
tewameter	SUR4.1	0.0194133665714149	0.588734666321102
melanin	SUR4.1	-0.0172221385275097	0.631487450898836
erythema	SUR4.1	-0.0276323816610428	0.441508664428775
Age	SUR4.1	-0.0203043833831326	0.571739996559158
MARKVU.PGA.AGE	SUR4.1	-0.0643410640887559	0.0760883142418451
height	SUR4.1	0.00432541018080941	0.905862275540466
weight	SUR4.1	0.0114785899418989	0.752846671672828
BMI	SUR4.1	0.0173527749233925	0.635618841414495
SUR1_GY	SUR4.1	0.0417690399127723	0.245161398986635
SUR1.T2D	SUR4.1	-0.0157499711743121	0.661340371306443
SUR1.HBP	SUR4.1	0.0005057940014575	0.988776465520982
SUR1.Hlip	SUR4.1	0.0111397345222298	0.756692920212623
SUR1.T2D.HBP.Hlip	SUR4.1	0.00634376554150125	0.859953181346753
SUR1.T2D.Hlip	SUR4.1	0.00786304664905819	0.826891992084332
SUR1.PAD	SUR4.1	0.0438596405093406	0.222311017078319
SUR1.Tuber	SUR4.1	0.00816438233687347	0.820368897797657
SUR1.stroke	SUR4.1	0.00376298334301749	0.916648795027214
SUR2.1	SUR4.1	0.0357746222694962	0.319601184810176
SUR2.2	SUR4.1	0.0397044198303466	0.269603766263992
SUR2.3	SUR4.1	-0.00342766867993338	0.924297712822629
SUR2.4	SUR4.1	0.151698351520767	2.39629319920991e-05
SUR2.5	SUR4.1	0.0390356285558214	0.279007369732512
SUR2.6	SUR4.1	-0.0121242083635138	0.736947100396695
SUR2.7	SUR4.1	0.101912141185702	0.00497714126042679
SUR3.2	SUR4.1	0.00652357249909448	0.856579802636238
SUR3.3	SUR4.1	0.00477934110294247	0.895691158617505
SUR3.4	SUR4.1	0.0699490494873844	0.0514388770898796
SUR4.1	SUR4.1	1	0
SUR4.3	SUR4.1	0.0490437614575567	0.174544964946813
SUR5.1	SUR4.1	0.093229225346624	0.00936209747179807
SUR5.2	SUR4.1	-0.026028494934341	0.4702026853507
SUR5.3	SUR4.1	0.0200491366278762	0.577322846485025
SUR5.4	SUR4.1	0.0650553448156739	0.0697439699003212
SUR5.5_GY	SUR4.1	0.0338127901808206	0.346253430113522
SUR5.6_GY	SUR4.1	-0.0251000100575753	0.484495606847972
indentometer	SUR4.3	-0.0191639053808664	0.595205761577461
corneometer	SUR4.3	-0.00956220097727317	0.790941807865581
tewameter	SUR4.3	-0.0364881429940283	0.311607265218711
melanin	SUR4.3	0.0674103418830584	0.06136354037291
erythema	SUR4.3	-0.03199124786863	0.375034123403464
Age	SUR4.3	-0.0138199834195506	0.701620705047383
MARKVU.PGA.AGE	SUR4.3	0.0414584708433725	0.255533769205346
height	SUR4.3	0.0171240539149268	0.641429229633749
weight	SUR4.3	0.0751652725098835	0.0399921106562481
BMI	SUR4.3	0.0447346956364035	0.224188177401884
SUR1_GY	SUR4.3	0.0380906159768106	0.29144831894612
SUR1.T2D	SUR4.3	-0.0173621595568275	0.630715188622216
SUR1.HBP	SUR4.3	0.0179906491062535	0.618396126646133
SUR1.Hlip	SUR4.3	0.0161605668466632	0.654552736171119
SUR1.T2D.HBP.Hlip	SUR4.3	0.0295733950173642	0.4128204017394
SUR1.T2D.Hlip	SUR4.3	-0.00839722358572541	0.816159439629552
SUR1.PAD	SUR4.3	0.04695721522718	0.193339658910928
SUR1.Tuber	SUR4.3	0.0481868431937408	0.181920904919378
SUR1.stroke	SUR4.3	0.0315602223517798	0.382125981723567
SUR2.1	SUR4.3	0.0189608968441369	0.599587609627804
SUR2.2	SUR4.3	0.0187812056606337	0.603287949847852
SUR2.3	SUR4.3	0.0657944721852223	0.0691272113434467
SUR2.4	SUR4.3	0.0419793373582218	0.247100774472712
SUR2.5	SUR4.3	0.0949172596883046	0.00870380054598597
SUR2.6	SUR4.3	0.0832831194475372	0.0214079975818649
SUR2.7	SUR4.3	0.112542974881136	0.00202332387668459
SUR3.2	SUR4.3	0.035746033906963	0.324089187991259
SUR3.3	SUR4.3	0.0112158304597137	0.759418132585142
SUR3.4	SUR4.3	0.0539142102548134	0.135243251437949
SUR4.1	SUR4.3	0.0490437614575567	0.174544964946813
SUR4.3	SUR4.3	1	0
SUR5.1	SUR4.3	-0.00488015949152305	0.892523616517611
SUR5.2	SUR4.3	0.0126177402671777	0.727515286484164
SUR5.3	SUR4.3	0.116302150500026	0.00125242806329508
SUR5.4	SUR4.3	-0.000218462736918825	0.995167890536199
SUR5.5_GY	SUR4.3	-0.0202095726274676	0.575272323619459
SUR5.6_GY	SUR4.3	-0.0677368652146299	0.0601149203781715
indentometer	SUR5.1	0.0141325604123673	0.693516356269244
corneometer	SUR5.1	-0.00792221503451497	0.825167141066385
tewameter	SUR5.1	0.0507721536897643	0.156591506127514
melanin	SUR5.1	0.0420534899956845	0.240745496689804
erythema	SUR5.1	-0.0232838938258567	0.516125806728679
Age	SUR5.1	-0.0874050034332768	0.0146122710978029
MARKVU.PGA.AGE	SUR5.1	-0.0542856321312798	0.134094601542965
height	SUR5.1	0.0117810601131761	0.747042667148459
weight	SUR5.1	0.070199722520644	0.0535276000455141
BMI	SUR5.1	0.0621679200244411	0.0888782665511915
SUR1_GY	SUR5.1	0.00789847218159305	0.825793038089123
SUR1.T2D	SUR5.1	-0.0121020180580912	0.73593282792167
SUR1.HBP	SUR5.1	-0.0249394372381187	0.487015009829382
SUR1.Hlip	SUR5.1	-0.00822469592627549	0.818720298502424
SUR1.T2D.HBP.Hlip	SUR5.1	0.0134643106209025	0.707504178421222
SUR1.T2D.Hlip	SUR5.1	-0.0039127889957498	0.913176136088745
SUR1.PAD	SUR5.1	-0.0152456043231632	0.670942433266103
SUR1.Tuber	SUR5.1	-0.0293431735403014	0.413445288074986
SUR1.stroke	SUR5.1	-0.037676844132288	0.293595587954319
SUR2.1	SUR5.1	0.0102869837724857	0.774653934711595
SUR2.2	SUR5.1	0.00163362977775534	0.963761117246921
SUR2.3	SUR5.1	0.0468259373455759	0.193428835821402
SUR2.4	SUR5.1	-0.0286370002768347	0.427176185795645
SUR2.5	SUR5.1	-0.00934064943800078	0.79554727101017
SUR2.6	SUR5.1	0.0430174191556929	0.232536608662024
SUR2.7	SUR5.1	0.0143789551600247	0.692661629267326
SUR3.2	SUR5.1	0.0777761632863132	0.0308214954094125
SUR3.3	SUR5.1	0.105838576651047	0.00355251409253343
SUR3.4	SUR5.1	0.0553941766733815	0.122880292113092
SUR4.1	SUR5.1	0.093229225346624	0.00936209747179807
SUR4.3	SUR5.1	-0.00488015949152305	0.892523616517611
SUR5.1	SUR5.1	1	0
SUR5.2	SUR5.1	0.35408841937136	2.80288842706643e-24
SUR5.3	SUR5.1	0.0113958379037418	0.751281645052389
SUR5.4	SUR5.1	-0.00543606727544535	0.879519207404627
SUR5.5_GY	SUR5.1	0.0269504061154787	0.452574554747501
SUR5.6_GY	SUR5.1	0.00121069857384951	0.973086842807463
indentometer	SUR5.2	0.0330871796589921	0.357328039337596
corneometer	SUR5.2	-0.00967774914823342	0.787804549468476
tewameter	SUR5.2	-0.0403012486887164	0.262156485965336
melanin	SUR5.2	0.0624668278567306	0.0820316099030862
erythema	SUR5.2	0.0139342147949881	0.698345081267364
Age	SUR5.2	-0.0457308083733326	0.203186602684438
MARKVU.PGA.AGE	SUR5.2	-0.0194298973381452	0.593022625664607
height	SUR5.2	0.0252358871534965	0.490731014473167
weight	SUR5.2	0.0909968759320859	0.0124872487375085
BMI	SUR5.2	0.0746870048996545	0.0414146721954328
SUR1_GY	SUR5.2	0.00675924060358343	0.85107570596078
SUR1.T2D	SUR5.2	-0.0405293542191049	0.260080150040127
SUR1.HBP	SUR5.2	0.00257923181396831	0.942887942628425
SUR1.Hlip	SUR5.2	-0.00126179063874494	0.972041964961136
SUR1.T2D.HBP.Hlip	SUR5.2	0.00189845174386416	0.957946049610809
SUR1.T2D.Hlip	SUR5.2	-0.00809494607503364	0.82209750024462
SUR1.PAD	SUR5.2	-0.0274365704373985	0.445929486948198
SUR1.Tuber	SUR5.2	-0.0165346855584678	0.646020877095111
SUR1.stroke	SUR5.2	-0.025753142058299	0.474340202303085
SUR2.1	SUR5.2	0.0211748909540244	0.556642317254471
SUR2.2	SUR5.2	0.00616021554523066	0.864314054000666
SUR2.3	SUR5.2	0.0810355199685634	0.0246256499158635
SUR2.4	SUR5.2	-0.0538542058769502	0.136190446820244
SUR2.5	SUR5.2	0.0660869630576406	0.0671791006424045
SUR2.6	SUR5.2	0.0567061295449432	0.116132591575473
SUR2.7	SUR5.2	0.0287832361272825	0.429374573491343
SUR3.2	SUR5.2	-0.0233699138393578	0.51811296905813
SUR3.3	SUR5.2	0.0198080160567157	0.586839562245671
SUR3.4	SUR5.2	0.0901007611156645	0.0120951561163519
SUR4.1	SUR5.2	-0.026028494934341	0.4702026853507
SUR4.3	SUR5.2	0.0126177402671777	0.727515286484164
SUR5.1	SUR5.2	0.35408841937136	2.80288842706643e-24
SUR5.2	SUR5.2	1	0
SUR5.3	SUR5.2	-0.0137192602446881	0.703508726238483
SUR5.4	SUR5.2	-0.0196789665248839	0.58413013842374
SUR5.5_GY	SUR5.2	0.0443300545176553	0.217683770198331
SUR5.6_GY	SUR5.2	-0.00451272232966089	0.900185724781316
indentometer	SUR5.3	-0.00793771665825693	0.82505236745435
corneometer	SUR5.3	0.0112378620676557	0.754311312468444
tewameter	SUR5.3	0.0248304399689428	0.48920122385862
melanin	SUR5.3	0.040439396148219	0.259907736370162
erythema	SUR5.3	0.0261170648721778	0.466964435461817
Age	SUR5.3	0.00679906397953883	0.849825417084825
MARKVU.PGA.AGE	SUR5.3	0.0509113937445531	0.160600549162946
height	SUR5.3	-0.0395493942868816	0.279698162188414
weight	SUR5.3	-0.0393775987750891	0.280188141595329
BMI	SUR5.3	-0.0246547098939525	0.501062378986382
SUR1_GY	SUR5.3	0.0629377573536036	0.0797473106802065
SUR1.T2D	SUR5.3	0.0551438190490937	0.124827870847565
SUR1.HBP	SUR5.3	0.106273294506815	0.00303612231389046
SUR1.Hlip	SUR5.3	-0.02024136030031	0.573429586224437
SUR1.T2D.HBP.Hlip	SUR5.3	0.0667883880382183	0.0629440207981997
SUR1.T2D.Hlip	SUR5.3	-0.0161202878114523	0.653890160086221
SUR1.PAD	SUR5.3	0.00445176394792637	0.901463736308359
SUR1.Tuber	SUR5.3	0.05210686342374	0.147009837495707
SUR1.stroke	SUR5.3	0.0516870815686553	0.15029903282829
SUR2.1	SUR5.3	-0.0287960101131964	0.423410123516213
SUR2.2	SUR5.3	0.0852014989787019	0.017746755837465
SUR2.3	SUR5.3	0.166030923900048	3.57131195682861e-06
SUR2.4	SUR5.3	0.0059749592331665	0.868611334613666
SUR2.5	SUR5.3	0.0649335097846811	0.0715488558628854
SUR2.6	SUR5.3	0.128762716392758	0.000340794252635173
SUR2.7	SUR5.3	0.0597742547969403	0.100308721844053
SUR3.2	SUR5.3	0.095789920927217	0.00773723840416397
SUR3.3	SUR5.3	0.0407829537246336	0.262732378345219
SUR3.4	SUR5.3	0.0738433431805081	0.0398596924903597
SUR4.1	SUR5.3	0.0200491366278762	0.577322846485025
SUR4.3	SUR5.3	0.116302150500026	0.00125242806329508
SUR5.1	SUR5.3	0.0113958379037418	0.751281645052389
SUR5.2	SUR5.3	-0.0137192602446881	0.703508726238483
SUR5.3	SUR5.3	1	0
SUR5.4	SUR5.3	0.00968151353960148	0.787456301048326
SUR5.5_GY	SUR5.3	5.93687334417526e-05	0.9986817177503
SUR5.6_GY	SUR5.3	-0.0910071819054397	0.0111493083866754
indentometer	SUR5.4	0.0279723237394647	0.434727812732657
corneometer	SUR5.4	-0.0396928703258158	0.26758413044867
tewameter	SUR5.4	0.00877272292948008	0.806506749253831
melanin	SUR5.4	0.0350894159648384	0.327095102444619
erythema	SUR5.4	0.0267672062580356	0.454784884050299
Age	SUR5.4	0.0234639484394096	0.512343746064387
MARKVU.PGA.AGE	SUR5.4	0.0143567597025364	0.691766108965814
height	SUR5.4	0.00464225089751852	0.898800825889741
weight	SUR5.4	0.0182964379491799	0.615003194739604
BMI	SUR5.4	0.0211070958040894	0.563583033789519
SUR1_GY	SUR5.4	-0.09349262389728	0.00898448968801283
SUR1.T2D	SUR5.4	0.0151879710303035	0.671915105745476
SUR1.HBP	SUR5.4	-0.0771290066464944	0.0312519000802666
SUR1.Hlip	SUR5.4	-0.0468638779402861	0.191057806781527
SUR1.T2D.HBP.Hlip	SUR5.4	-0.0870736453429254	0.0149926705984612
SUR1.T2D.Hlip	SUR5.4	-0.0459390006984397	0.199974043250656
SUR1.PAD	SUR5.4	-0.0147002316774769	0.681865476889076
SUR1.Tuber	SUR5.4	0.0113365987440585	0.751914188189599
SUR1.stroke	SUR5.4	0.00694444444444444	0.846458503667321
SUR2.1	SUR5.4	0.0139512379581735	0.697438405273402
SUR2.2	SUR5.4	-0.00566984303157048	0.874540370295258
SUR2.3	SUR5.4	-0.0253878985770452	0.480632766919147
SUR2.4	SUR5.4	0.0426813440971244	0.236209433991979
SUR2.5	SUR5.4	0.00395676954306765	0.912542626001255
SUR2.6	SUR5.4	0.0188197469530627	0.601362177124504
SUR2.7	SUR5.4	0.100896944177491	0.00536821175503109
SUR3.2	SUR5.4	-0.0658683193704343	0.0671971327199973
SUR3.3	SUR5.4	-0.00603038250360163	0.868349925229826
SUR3.4	SUR5.4	0.0203653608783594	0.570337192980021
SUR4.1	SUR5.4	0.0650553448156739	0.0697439699003212
SUR4.3	SUR5.4	-0.000218462736918825	0.995167890536199
SUR5.1	SUR5.4	-0.00543606727544535	0.879519207404627
SUR5.2	SUR5.4	-0.0196789665248839	0.58413013842374
SUR5.3	SUR5.4	0.00968151353960148	0.787456301048326
SUR5.4	SUR5.4	1	0
SUR5.5_GY	SUR5.4	-0.138129461675004	0.000107674669876765
SUR5.6_GY	SUR5.4	0.00520676461434154	0.884491281069903
indentometer	SUR5.5_GY	0.054170208253285	0.130394761988694
corneometer	SUR5.5_GY	0.00718188924213169	0.841176441369914
tewameter	SUR5.5_GY	-0.00526090027777499	0.883298856451084
melanin	SUR5.5_GY	-0.00966331124244897	0.787446232098431
erythema	SUR5.5_GY	0.0325190007610333	0.364104023704158
Age	SUR5.5_GY	-0.111565566014973	0.00179253400495654
MARKVU.PGA.AGE	SUR5.5_GY	0.0353294521395416	0.329445677882779
